,company_id,funded_or_acquired
13554,c:14987,0.0
13555,c:149870,0.0
13556,c:149871,1.0
13557,c:149873,0.0
13558,c:149875,0.0
13559,c:149877,0.0
13560,c:149879,1.0
13561,c:14988,0.0
13562,c:149882,0.0
13563,c:149883,0.0
13564,c:149884,0.0
13565,c:149885,0.0
13566,c:149887,0.0
13567,c:149889,0.0
13568,c:14989,0.0
13569,c:149891,0.0
13570,c:149892,0.0
13571,c:149894,0.0
13572,c:149895,0.0
13573,c:149897,0.0
13574,c:149898,0.0
13575,c:1499,1.0
13576,c:14990,0.0
13577,c:149900,1.0
13578,c:149901,0.0
13579,c:149903,1.0
13580,c:149904,0.0
13581,c:149906,0.0
13582,c:149907,0.0
13583,c:149908,1.0
13584,c:149910,0.0
13585,c:149911,1.0
13586,c:149912,0.0
13587,c:149914,0.0
13588,c:149916,1.0
13589,c:149917,0.0
13590,c:149918,1.0
13591,c:149919,0.0
13592,c:14992,0.0
13593,c:149920,1.0
13594,c:149921,0.0
13595,c:149925,0.0
13596,c:149926,0.0
13597,c:149927,0.0
13598,c:149929,0.0
13599,c:14993,1.0
13600,c:149930,0.0
13601,c:149933,0.0
13602,c:149934,0.0
13603,c:149936,1.0
13604,c:149937,0.0
13605,c:149938,0.0
13606,c:149939,0.0
13607,c:149941,0.0
13608,c:149942,0.0
13609,c:149943,0.0
13610,c:149944,0.0
13611,c:149947,1.0
13612,c:149948,1.0
13613,c:149949,1.0
13614,c:14995,0.0
13615,c:149950,0.0
13616,c:149951,0.0
13617,c:149954,0.0
13618,c:149958,0.0
13619,c:14996,0.0
13620,c:149960,0.0
13621,c:149961,0.0
13622,c:149965,0.0
13623,c:149967,0.0
13624,c:149968,0.0
13625,c:149969,0.0
13626,c:14997,1.0
13627,c:149971,1.0
13628,c:149972,0.0
13629,c:149974,1.0
13630,c:149976,0.0
13631,c:149977,0.0
13632,c:14998,0.0
13633,c:149980,0.0
13634,c:149981,0.0
13635,c:149982,0.0
13636,c:149986,0.0
13637,c:149987,1.0
13638,c:149988,0.0
13639,c:149989,0.0
13640,c:14999,0.0
13641,c:149990,0.0
13642,c:149991,0.0
13643,c:149992,0.0
13644,c:149995,0.0
13645,c:149997,1.0
13646,c:149998,1.0
13647,c:149999,0.0
13648,c:15,1.0
13649,c:1500,1.0
13650,c:15000,0.0
13651,c:150000,0.0
13652,c:150001,0.0
13653,c:150002,0.0
13654,c:150004,0.0
13655,c:150005,0.0
13656,c:150006,1.0
13657,c:150007,0.0
13658,c:150008,0.0
13659,c:15001,0.0
13660,c:150010,0.0
13661,c:150012,1.0
13662,c:150013,0.0
13663,c:150014,0.0
13664,c:150015,0.0
13665,c:150016,0.0
13666,c:150017,0.0
13667,c:150018,0.0
13668,c:150019,0.0
13669,c:15002,0.0
13670,c:150020,0.0
13671,c:150021,0.0
13672,c:150022,0.0
13673,c:150023,0.0
13674,c:150024,0.0
13675,c:150025,0.0
13676,c:150027,0.0
13677,c:150028,0.0
13678,c:150029,0.0
13679,c:150032,0.0
13680,c:150033,0.0
13681,c:150034,1.0
13682,c:150036,0.0
13683,c:150037,0.0
13684,c:150039,0.0
13685,c:150045,0.0
13686,c:150046,0.0
13687,c:150047,0.0
13688,c:150048,0.0
13689,c:150049,0.0
13690,c:15005,0.0
13691,c:150050,0.0
13692,c:150052,0.0
13693,c:150053,0.0
13694,c:150054,1.0
13695,c:150055,0.0
13696,c:150056,0.0
13697,c:150057,0.0
13698,c:150058,0.0
13699,c:15006,0.0
13700,c:150060,0.0
13701,c:150063,0.0
13702,c:150065,1.0
13703,c:150066,0.0
13704,c:150068,0.0
13705,c:150069,0.0
13706,c:15007,1.0
13707,c:150070,0.0
13708,c:150071,0.0
13709,c:150074,0.0
13710,c:150075,0.0
13711,c:150076,0.0
13712,c:150077,0.0
13713,c:150078,0.0
13714,c:150079,1.0
13715,c:15008,0.0
13716,c:150080,1.0
13717,c:150081,1.0
13718,c:150082,1.0
13719,c:150084,0.0
13720,c:150085,1.0
13721,c:150088,1.0
13722,c:15009,1.0
13723,c:150091,0.0
13724,c:150093,0.0
13725,c:150094,0.0
13726,c:150096,1.0
13727,c:150097,0.0
13728,c:150098,1.0
13729,c:150099,1.0
13730,c:1501,1.0
13731,c:15010,0.0
13732,c:150103,0.0
13733,c:150104,0.0
13734,c:150106,1.0
13735,c:150108,1.0
13736,c:150109,0.0
13737,c:15011,0.0
13738,c:150110,0.0
13739,c:150111,0.0
13740,c:150113,0.0
13741,c:150114,0.0
13742,c:150118,0.0
13743,c:150121,0.0
13744,c:150122,0.0
13745,c:150123,0.0
13746,c:150124,0.0
13747,c:150126,1.0
13748,c:150128,0.0
13749,c:15013,1.0
13750,c:150135,1.0
13751,c:150138,0.0
13752,c:150139,0.0
13753,c:15014,0.0
13754,c:150140,0.0
13755,c:150142,0.0
13756,c:150144,0.0
13757,c:15015,1.0
13758,c:150150,1.0
13759,c:150151,1.0
13760,c:150152,0.0
13761,c:150154,0.0
13762,c:150155,1.0
13763,c:150156,1.0
13764,c:150158,0.0
13765,c:15016,0.0
13766,c:150164,0.0
13767,c:150165,0.0
13768,c:150168,0.0
13769,c:150169,0.0
13770,c:15017,1.0
13771,c:150170,0.0
13772,c:150171,0.0
13773,c:150172,0.0
13774,c:150173,0.0
13775,c:150174,0.0
13776,c:150175,0.0
13777,c:150176,0.0
13778,c:150178,0.0
13779,c:150179,1.0
13780,c:15018,1.0
13781,c:150180,0.0
13782,c:150181,0.0
13783,c:150184,0.0
13784,c:150188,0.0
13785,c:150189,1.0
13786,c:15019,1.0
13787,c:150190,0.0
13788,c:150191,0.0
13789,c:150193,0.0
13790,c:150196,0.0
13791,c:150197,0.0
13792,c:150198,0.0
13793,c:15020,1.0
13794,c:150201,0.0
13795,c:150205,0.0
13796,c:150206,0.0
13797,c:150207,0.0
13798,c:150208,0.0
13799,c:150209,1.0
13800,c:15021,1.0
13801,c:150210,0.0
13802,c:150211,1.0
13803,c:150212,1.0
13804,c:150213,1.0
13805,c:150214,0.0
13806,c:150215,0.0
13807,c:150216,1.0
13808,c:150217,0.0
13809,c:150218,1.0
13810,c:15022,0.0
13811,c:150220,0.0
13812,c:150222,1.0
13813,c:150226,0.0
13814,c:150229,1.0
13815,c:15023,1.0
13816,c:150234,1.0
13817,c:150235,1.0
13818,c:150237,0.0
13819,c:150239,0.0
13820,c:15024,0.0
13821,c:150240,0.0
13822,c:150242,0.0
13823,c:150244,0.0
13824,c:150245,1.0
13825,c:150246,1.0
13826,c:150249,0.0
13827,c:15025,0.0
13828,c:150250,0.0
13829,c:150252,0.0
13830,c:150254,0.0
13831,c:150255,0.0
13832,c:150257,0.0
13833,c:150258,1.0
13834,c:15026,1.0
13835,c:150261,0.0
13836,c:150263,0.0
13837,c:150267,0.0
13838,c:15027,0.0
13839,c:150270,0.0
13840,c:150271,0.0
13841,c:150272,0.0
13842,c:150273,0.0
13843,c:150274,0.0
13844,c:150276,1.0
13845,c:150278,0.0
13846,c:150280,1.0
13847,c:150281,0.0
13848,c:150282,1.0
13849,c:150285,0.0
13850,c:150286,0.0
13851,c:150288,0.0
13852,c:150289,0.0
13853,c:150290,0.0
13854,c:150291,1.0
13855,c:150295,0.0
13856,c:150296,0.0
13857,c:150299,0.0
13858,c:1503,0.0
13859,c:150304,1.0
13860,c:150305,0.0
13861,c:150308,0.0
13862,c:150309,0.0
13863,c:150310,0.0
13864,c:150314,0.0
13865,c:150315,0.0
13866,c:150316,0.0
13867,c:150322,0.0
13868,c:150323,0.0
13869,c:150324,0.0
13870,c:150325,0.0
13871,c:150327,0.0
13872,c:150328,1.0
13873,c:150329,0.0
13874,c:15033,1.0
13875,c:150330,0.0
13876,c:150331,0.0
13877,c:150332,1.0
13878,c:150333,0.0
13879,c:150334,0.0
13880,c:150335,0.0
13881,c:150336,0.0
13882,c:150337,1.0
13883,c:150339,0.0
13884,c:15034,0.0
13885,c:150340,0.0
13886,c:150341,1.0
13887,c:150342,0.0
13888,c:150343,1.0
13889,c:150344,0.0
13890,c:150345,0.0
13891,c:150346,0.0
13892,c:150347,0.0
13893,c:150348,0.0
13894,c:150349,0.0
13895,c:15035,1.0
13896,c:150350,0.0
13897,c:150351,0.0
13898,c:150352,0.0
13899,c:150353,0.0
13900,c:150354,0.0
13901,c:150359,0.0
13902,c:15036,0.0
13903,c:150360,0.0
13904,c:150361,0.0
13905,c:150362,0.0
13906,c:150363,0.0
13907,c:150364,1.0
13908,c:150366,0.0
13909,c:15037,0.0
13910,c:150370,0.0
13911,c:150372,0.0
13912,c:150373,0.0
13913,c:150374,0.0
13914,c:150375,0.0
13915,c:150376,0.0
13916,c:150379,0.0
13917,c:15038,0.0
13918,c:150384,1.0
13919,c:150385,0.0
13920,c:150386,0.0
13921,c:150388,1.0
13922,c:150389,0.0
13923,c:15039,0.0
13924,c:150390,0.0
13925,c:150392,0.0
13926,c:150393,0.0
13927,c:150394,1.0
13928,c:150399,1.0
13929,c:1504,0.0
13930,c:15040,0.0
13931,c:150400,0.0
13932,c:150401,0.0
13933,c:150402,0.0
13934,c:150403,0.0
13935,c:150404,0.0
13936,c:150405,0.0
13937,c:150406,0.0
13938,c:150407,0.0
13939,c:150408,0.0
13940,c:150409,0.0
13941,c:15041,1.0
13942,c:150410,0.0
13943,c:150413,0.0
13944,c:150414,0.0
13945,c:150415,1.0
13946,c:150416,0.0
13947,c:150417,1.0
13948,c:150420,0.0
13949,c:150421,1.0
13950,c:150422,1.0
13951,c:150423,1.0
13952,c:150424,1.0
13953,c:150425,0.0
13954,c:150428,1.0
13955,c:150429,0.0
13956,c:15043,0.0
13957,c:150430,0.0
13958,c:150431,0.0
13959,c:150432,1.0
13960,c:150433,0.0
13961,c:150434,0.0
13962,c:150435,0.0
13963,c:150436,1.0
13964,c:150437,0.0
13965,c:150438,0.0
13966,c:150439,0.0
13967,c:150440,1.0
13968,c:150441,0.0
13969,c:150443,0.0
13970,c:150444,0.0
13971,c:150445,0.0
13972,c:150447,0.0
13973,c:15045,0.0
13974,c:150452,0.0
13975,c:150453,0.0
13976,c:150454,0.0
13977,c:150455,0.0
13978,c:150456,0.0
13979,c:150457,0.0
13980,c:150459,0.0
13981,c:15046,0.0
13982,c:150460,0.0
13983,c:150461,0.0
13984,c:150462,1.0
13985,c:150463,0.0
13986,c:15047,0.0
13987,c:150471,0.0
13988,c:150476,0.0
13989,c:150477,0.0
13990,c:150478,0.0
13991,c:150479,0.0
13992,c:15048,0.0
13993,c:150480,0.0
13994,c:150481,0.0
13995,c:150482,1.0
13996,c:150483,0.0
13997,c:150485,1.0
13998,c:150486,1.0
13999,c:150487,0.0
14000,c:150488,1.0
14001,c:150489,0.0
14002,c:15049,0.0
14003,c:150490,0.0
14004,c:150491,0.0
14005,c:150492,0.0
14006,c:150493,0.0
14007,c:150494,0.0
14008,c:150495,0.0
14009,c:150496,0.0
14010,c:150497,0.0
14011,c:150498,1.0
14012,c:150499,0.0
14013,c:1505,1.0
14014,c:15050,1.0
14015,c:150500,1.0
14016,c:150501,0.0
14017,c:150503,1.0
14018,c:150504,0.0
14019,c:150505,0.0
14020,c:150507,0.0
14021,c:150508,0.0
14022,c:150509,0.0
14023,c:15051,0.0
14024,c:150510,0.0
14025,c:150511,0.0
14026,c:150512,0.0
14027,c:150513,0.0
14028,c:150515,0.0
14029,c:150518,0.0
14030,c:150519,0.0
14031,c:15052,0.0
14032,c:150520,0.0
14033,c:150521,1.0
14034,c:150526,0.0
14035,c:150529,1.0
14036,c:15053,0.0
14037,c:150530,1.0
14038,c:150531,0.0
14039,c:150532,0.0
14040,c:150533,0.0
14041,c:150534,0.0
14042,c:150537,0.0
14043,c:150538,0.0
14044,c:15054,0.0
14045,c:150543,0.0
14046,c:150544,0.0
14047,c:150546,0.0
14048,c:150547,0.0
14049,c:150549,0.0
14050,c:15055,0.0
14051,c:150551,0.0
14052,c:150553,0.0
14053,c:150554,0.0
14054,c:150555,1.0
14055,c:150556,0.0
14056,c:150557,0.0
14057,c:150558,0.0
14058,c:150559,0.0
14059,c:15056,1.0
14060,c:150561,0.0
14061,c:150562,0.0
14062,c:150563,0.0
14063,c:150564,0.0
14064,c:150565,0.0
14065,c:150566,0.0
14066,c:150567,0.0
14067,c:150568,0.0
14068,c:150569,0.0
14069,c:15057,0.0
14070,c:150570,1.0
14071,c:150571,0.0
14072,c:150572,0.0
14073,c:150573,0.0
14074,c:150576,1.0
14075,c:150577,1.0
14076,c:150578,0.0
14077,c:15058,0.0
14078,c:150581,0.0
14079,c:150582,0.0
14080,c:150583,0.0
14081,c:150584,0.0
14082,c:150585,0.0
14083,c:150586,0.0
14084,c:150587,0.0
14085,c:150588,0.0
14086,c:150589,0.0
14087,c:150590,0.0
14088,c:150591,1.0
14089,c:150592,0.0
14090,c:150593,0.0
14091,c:150594,0.0
14092,c:150595,0.0
14093,c:150596,1.0
14094,c:150599,1.0
14095,c:15060,1.0
14096,c:150600,0.0
14097,c:150601,0.0
14098,c:150602,0.0
14099,c:150603,0.0
14100,c:150604,0.0
14101,c:150605,0.0
14102,c:150607,1.0
14103,c:150608,0.0
14104,c:150609,0.0
14105,c:150610,1.0
14106,c:150611,0.0
14107,c:150612,1.0
14108,c:150614,0.0
14109,c:150615,0.0
14110,c:150616,0.0
14111,c:150617,0.0
14112,c:150619,0.0
14113,c:15062,0.0
14114,c:150620,0.0
14115,c:150621,0.0
14116,c:150623,1.0
14117,c:150625,1.0
14118,c:150626,0.0
14119,c:150627,0.0
14120,c:150628,0.0
14121,c:150629,0.0
14122,c:150630,0.0
14123,c:150631,0.0
14124,c:150632,0.0
14125,c:150633,0.0
14126,c:150634,0.0
14127,c:150635,1.0
14128,c:150636,0.0
14129,c:150637,0.0
14130,c:150639,0.0
14131,c:15064,1.0
14132,c:150640,0.0
14133,c:150641,0.0
14134,c:150644,1.0
14135,c:150646,0.0
14136,c:150648,0.0
14137,c:150649,0.0
14138,c:15065,0.0
14139,c:150650,0.0
14140,c:150651,0.0
14141,c:150653,0.0
14142,c:150654,0.0
14143,c:150655,0.0
14144,c:150656,0.0
14145,c:150657,0.0
14146,c:150658,1.0
14147,c:15066,1.0
14148,c:150661,0.0
14149,c:150662,1.0
14150,c:150664,0.0
14151,c:150665,0.0
14152,c:150666,0.0
14153,c:150668,0.0
14154,c:150671,0.0
14155,c:150672,0.0
14156,c:150673,0.0
14157,c:150676,1.0
14158,c:150677,0.0
14159,c:150678,0.0
14160,c:150679,1.0
14161,c:15068,1.0
14162,c:150680,1.0
14163,c:150683,0.0
14164,c:150684,0.0
14165,c:150685,0.0
14166,c:150686,0.0
14167,c:150687,1.0
14168,c:150689,0.0
14169,c:15069,1.0
14170,c:150690,0.0
14171,c:150691,0.0
14172,c:150692,0.0
14173,c:150693,0.0
14174,c:150695,1.0
14175,c:150696,1.0
14176,c:150697,0.0
14177,c:150698,1.0
14178,c:150699,0.0
14179,c:1507,1.0
14180,c:15070,1.0
14181,c:150700,0.0
14182,c:150701,1.0
14183,c:150702,0.0
14184,c:150705,0.0
14185,c:150706,0.0
14186,c:150707,1.0
14187,c:150709,1.0
14188,c:15071,0.0
14189,c:150710,0.0
14190,c:150711,0.0
14191,c:150712,0.0
14192,c:150713,0.0
14193,c:150714,1.0
14194,c:150715,0.0
14195,c:150717,0.0
14196,c:150719,0.0
14197,c:15072,1.0
14198,c:150720,0.0
14199,c:150721,1.0
14200,c:150722,0.0
14201,c:150723,0.0
14202,c:150725,0.0
14203,c:150727,0.0
14204,c:150728,0.0
14205,c:150729,0.0
14206,c:15073,1.0
14207,c:150730,0.0
14208,c:150731,0.0
14209,c:150732,0.0
14210,c:150733,0.0
14211,c:150734,1.0
14212,c:150735,0.0
14213,c:150736,0.0
14214,c:150737,0.0
14215,c:150738,0.0
14216,c:150739,0.0
14217,c:15074,0.0
14218,c:150740,0.0
14219,c:150741,0.0
14220,c:150742,0.0
14221,c:150743,0.0
14222,c:150744,0.0
14223,c:150745,0.0
14224,c:150748,0.0
14225,c:150749,0.0
14226,c:150750,0.0
14227,c:150751,1.0
14228,c:150752,0.0
14229,c:150753,0.0
14230,c:150754,0.0
14231,c:150755,0.0
14232,c:150757,0.0
14233,c:150759,0.0
14234,c:15076,1.0
14235,c:150760,0.0
14236,c:150761,1.0
14237,c:150762,1.0
14238,c:150763,0.0
14239,c:150765,0.0
14240,c:150768,0.0
14241,c:150769,0.0
14242,c:15077,0.0
14243,c:150770,0.0
14244,c:150771,0.0
14245,c:150772,0.0
14246,c:150773,0.0
14247,c:150775,0.0
14248,c:150776,0.0
14249,c:150777,0.0
14250,c:150778,0.0
14251,c:150779,0.0
14252,c:15078,0.0
14253,c:150780,0.0
14254,c:150781,1.0
14255,c:150782,0.0
14256,c:150783,0.0
14257,c:150785,0.0
14258,c:150786,0.0
14259,c:150787,0.0
14260,c:150788,0.0
14261,c:150789,1.0
14262,c:150790,0.0
14263,c:150791,1.0
14264,c:150792,1.0
14265,c:150793,0.0
14266,c:150794,1.0
14267,c:150795,0.0
14268,c:150796,1.0
14269,c:150797,0.0
14270,c:150798,1.0
14271,c:150799,1.0
14272,c:1508,0.0
14273,c:15080,0.0
14274,c:150800,0.0
14275,c:150801,0.0
14276,c:150802,0.0
14277,c:150803,0.0
14278,c:150804,1.0
14279,c:150805,0.0
14280,c:150806,1.0
14281,c:150807,0.0
14282,c:150809,1.0
14283,c:15081,0.0
14284,c:150810,1.0
14285,c:150811,1.0
14286,c:150812,0.0
14287,c:150813,0.0
14288,c:150814,0.0
14289,c:150816,1.0
14290,c:150819,0.0
14291,c:15082,0.0
14292,c:150820,0.0
14293,c:150821,0.0
14294,c:150822,0.0
14295,c:150823,0.0
14296,c:150824,0.0
14297,c:150825,0.0
14298,c:150826,0.0
14299,c:150827,0.0
14300,c:150828,1.0
14301,c:150829,0.0
14302,c:150830,0.0
14303,c:150831,0.0
14304,c:150832,0.0
14305,c:150833,0.0
14306,c:150835,1.0
14307,c:150836,0.0
14308,c:150837,0.0
14309,c:150839,0.0
14310,c:15084,0.0
14311,c:150840,0.0
14312,c:150841,0.0
14313,c:150843,1.0
14314,c:150845,0.0
14315,c:150846,0.0
14316,c:150847,0.0
14317,c:150848,0.0
14318,c:150849,1.0
14319,c:15085,0.0
14320,c:150850,0.0
14321,c:150852,0.0
14322,c:150853,0.0
14323,c:150854,1.0
14324,c:150856,0.0
14325,c:150857,0.0
14326,c:150858,0.0
14327,c:150859,0.0
14328,c:15086,0.0
14329,c:150860,0.0
14330,c:150861,0.0
14331,c:150862,0.0
14332,c:150863,0.0
14333,c:150864,1.0
14334,c:150865,0.0
14335,c:150866,0.0
14336,c:150867,1.0
14337,c:150868,0.0
14338,c:150869,0.0
14339,c:15087,0.0
14340,c:150870,0.0
14341,c:150871,0.0
14342,c:150872,0.0
14343,c:150873,0.0
14344,c:150874,0.0
14345,c:150875,0.0
14346,c:150876,0.0
14347,c:150877,0.0
14348,c:150878,0.0
14349,c:150879,0.0
14350,c:15088,1.0
14351,c:150880,1.0
14352,c:150881,0.0
14353,c:150882,1.0
14354,c:150883,0.0
14355,c:150884,0.0
14356,c:150886,0.0
14357,c:150887,0.0
14358,c:150888,0.0
14359,c:150889,1.0
14360,c:15089,0.0
14361,c:150890,0.0
14362,c:150891,0.0
14363,c:150892,1.0
14364,c:150893,0.0
14365,c:150894,1.0
14366,c:150895,0.0
14367,c:150896,0.0
14368,c:150897,0.0
14369,c:150898,0.0
14370,c:150899,0.0
14371,c:1509,1.0
14372,c:15090,1.0
14373,c:150900,0.0
14374,c:150901,0.0
14375,c:150902,0.0
14376,c:150903,0.0
14377,c:150904,0.0
14378,c:150905,0.0
14379,c:150907,0.0
14380,c:150909,0.0
14381,c:15091,0.0
14382,c:150910,0.0
14383,c:150911,0.0
14384,c:150913,0.0
14385,c:150916,1.0
14386,c:150917,0.0
14387,c:150918,0.0
14388,c:150919,0.0
14389,c:15092,0.0
14390,c:150920,1.0
14391,c:150923,0.0
14392,c:150924,0.0
14393,c:150925,0.0
14394,c:150926,0.0
14395,c:150927,0.0
14396,c:150928,1.0
14397,c:150929,0.0
14398,c:15093,0.0
14399,c:150930,0.0
14400,c:150931,0.0
14401,c:150932,1.0
14402,c:150933,0.0
14403,c:150934,0.0
14404,c:150937,0.0
14405,c:150939,0.0
14406,c:15094,0.0
14407,c:150940,0.0
14408,c:150941,0.0
14409,c:150945,0.0
14410,c:150947,0.0
14411,c:150948,0.0
14412,c:150949,0.0
14413,c:150950,0.0
14414,c:150951,1.0
14415,c:150952,1.0
14416,c:150953,0.0
14417,c:150955,0.0
14418,c:150957,0.0
14419,c:150958,0.0
14420,c:15096,0.0
14421,c:150960,0.0
14422,c:150961,0.0
14423,c:150962,0.0
14424,c:150963,0.0
14425,c:150964,0.0
14426,c:150965,1.0
14427,c:150966,0.0
14428,c:150967,0.0
14429,c:150968,0.0
14430,c:150969,0.0
14431,c:15097,0.0
14432,c:150972,0.0
14433,c:150973,0.0
14434,c:150974,1.0
14435,c:150975,0.0
14436,c:150976,1.0
14437,c:150977,0.0
14438,c:150978,0.0
14439,c:150979,0.0
14440,c:15098,0.0
14441,c:150980,0.0
14442,c:150981,1.0
14443,c:150982,0.0
14444,c:150983,1.0
14445,c:150986,1.0
14446,c:150987,0.0
14447,c:150988,0.0
14448,c:15099,0.0
14449,c:150990,1.0
14450,c:150991,0.0
14451,c:150992,1.0
14452,c:150993,0.0
14453,c:150994,0.0
14454,c:150997,0.0
14455,c:150998,0.0
14456,c:150999,0.0
14457,c:151,0.0
14458,c:1510,0.0
14459,c:15100,0.0
14460,c:151000,0.0
14461,c:151002,0.0
14462,c:151003,0.0
14463,c:151004,0.0
14464,c:151005,0.0
14465,c:151006,0.0
14466,c:151007,0.0
14467,c:151009,1.0
14468,c:15101,0.0
14469,c:151011,0.0
14470,c:151012,0.0
14471,c:151013,0.0
14472,c:151014,0.0
14473,c:151015,0.0
14474,c:151016,0.0
14475,c:151017,0.0
14476,c:151018,0.0
14477,c:151019,0.0
14478,c:15102,0.0
14479,c:151020,0.0
14480,c:151021,0.0
14481,c:151024,1.0
14482,c:151025,0.0
14483,c:151027,0.0
14484,c:151029,0.0
14485,c:15103,0.0
14486,c:151030,0.0
14487,c:151031,0.0
14488,c:151032,0.0
14489,c:151034,0.0
14490,c:151036,0.0
14491,c:151037,1.0
14492,c:151038,0.0
14493,c:151039,0.0
14494,c:15104,0.0
14495,c:151040,0.0
14496,c:151041,0.0
14497,c:151042,0.0
14498,c:151043,0.0
14499,c:151044,0.0
14500,c:151045,0.0
14501,c:151046,0.0
14502,c:151047,1.0
14503,c:151048,1.0
14504,c:151049,1.0
14505,c:15105,0.0
14506,c:151050,1.0
14507,c:151051,0.0
14508,c:151052,0.0
14509,c:151053,0.0
14510,c:151055,0.0
14511,c:151056,0.0
14512,c:151058,0.0
14513,c:151059,1.0
14514,c:15106,0.0
14515,c:151060,0.0
14516,c:151063,0.0
14517,c:151064,0.0
14518,c:151065,0.0
14519,c:151066,1.0
14520,c:151067,1.0
14521,c:151068,0.0
14522,c:151069,0.0
14523,c:15107,0.0
14524,c:151070,0.0
14525,c:151071,1.0
14526,c:151072,0.0
14527,c:151073,1.0
14528,c:151074,1.0
14529,c:151075,0.0
14530,c:15108,0.0
14531,c:151080,0.0
14532,c:151081,0.0
14533,c:151082,0.0
14534,c:151083,0.0
14535,c:151084,0.0
14536,c:151085,0.0
14537,c:151086,1.0
14538,c:151088,0.0
14539,c:151089,1.0
14540,c:15109,0.0
14541,c:151090,0.0
14542,c:151091,0.0
14543,c:151092,0.0
14544,c:151093,0.0
14545,c:151094,0.0
14546,c:151095,0.0
14547,c:151096,0.0
14548,c:151097,0.0
14549,c:151098,0.0
14550,c:151099,0.0
14551,c:1511,1.0
14552,c:15110,1.0
14553,c:151100,1.0
14554,c:151101,1.0
14555,c:151102,1.0
14556,c:151107,0.0
14557,c:151111,0.0
14558,c:151112,0.0
14559,c:151113,0.0
14560,c:151114,1.0
14561,c:151115,1.0
14562,c:151117,0.0
14563,c:151118,1.0
14564,c:151119,0.0
14565,c:15112,0.0
14566,c:151122,0.0
14567,c:151123,0.0
14568,c:151124,1.0
14569,c:151127,0.0
14570,c:151129,0.0
14571,c:15113,1.0
14572,c:151131,0.0
14573,c:151132,1.0
14574,c:151133,0.0
14575,c:151136,0.0
14576,c:151137,0.0
14577,c:151138,0.0
14578,c:151140,0.0
14579,c:151141,0.0
14580,c:151142,0.0
14581,c:151143,0.0
14582,c:151144,0.0
14583,c:151145,0.0
14584,c:151147,0.0
14585,c:151148,0.0
14586,c:151149,0.0
14587,c:15115,0.0
14588,c:151150,0.0
14589,c:151151,0.0
14590,c:151152,0.0
14591,c:151153,0.0
14592,c:151155,0.0
14593,c:151156,1.0
14594,c:151157,1.0
14595,c:151158,1.0
14596,c:151159,0.0
14597,c:15116,0.0
14598,c:151160,0.0
14599,c:151161,0.0
14600,c:151162,1.0
14601,c:151163,1.0
14602,c:151164,0.0
14603,c:151165,0.0
14604,c:151166,0.0
14605,c:151168,0.0
14606,c:15117,0.0
14607,c:151170,0.0
14608,c:151171,0.0
14609,c:151172,0.0
14610,c:151173,0.0
14611,c:151174,0.0
14612,c:151176,0.0
14613,c:151177,0.0
14614,c:151178,0.0
14615,c:15118,0.0
14616,c:151181,0.0
14617,c:151182,0.0
14618,c:151183,0.0
14619,c:151184,0.0
14620,c:151185,0.0
14621,c:151186,0.0
14622,c:151187,0.0
14623,c:151188,0.0
14624,c:151189,0.0
14625,c:15119,0.0
14626,c:151190,1.0
14627,c:151191,0.0
14628,c:151192,0.0
14629,c:151193,0.0
14630,c:151195,0.0
14631,c:151196,0.0
14632,c:151197,0.0
14633,c:151198,1.0
14634,c:1512,1.0
14635,c:15120,1.0
14636,c:151200,0.0
14637,c:151203,0.0
14638,c:151205,0.0
14639,c:151206,1.0
14640,c:151208,0.0
14641,c:151209,0.0
14642,c:15121,0.0
14643,c:151210,0.0
14644,c:151211,0.0
14645,c:151212,0.0
14646,c:151217,0.0
14647,c:151219,0.0
14648,c:15122,1.0
14649,c:151220,1.0
14650,c:151222,0.0
14651,c:151223,0.0
14652,c:151224,0.0
14653,c:151225,0.0
14654,c:151226,0.0
14655,c:151227,0.0
14656,c:151228,0.0
14657,c:151229,0.0
14658,c:15123,1.0
14659,c:151230,0.0
14660,c:151231,1.0
14661,c:151232,0.0
14662,c:151233,0.0
14663,c:151236,0.0
14664,c:151239,1.0
14665,c:15124,0.0
14666,c:151240,0.0
14667,c:151241,0.0
14668,c:151242,0.0
14669,c:151244,0.0
14670,c:151245,0.0
14671,c:151247,0.0
14672,c:15125,1.0
14673,c:151250,0.0
14674,c:151251,0.0
14675,c:151254,0.0
14676,c:151255,0.0
14677,c:15126,1.0
14678,c:151261,0.0
14679,c:151263,0.0
14680,c:151264,0.0
14681,c:151265,0.0
14682,c:151267,1.0
14683,c:151269,0.0
14684,c:15127,0.0
14685,c:151270,0.0
14686,c:151271,0.0
14687,c:151276,0.0
14688,c:151278,1.0
14689,c:151279,0.0
14690,c:15128,0.0
14691,c:151280,0.0
14692,c:151282,0.0
14693,c:151283,0.0
14694,c:151285,0.0
14695,c:151287,0.0
14696,c:151288,0.0
14697,c:15129,1.0
14698,c:151290,0.0
14699,c:151291,0.0
14700,c:151292,0.0
14701,c:151293,0.0
14702,c:151294,0.0
14703,c:151295,0.0
14704,c:151296,0.0
14705,c:151299,1.0
14706,c:1513,1.0
14707,c:15130,1.0
14708,c:151301,1.0
14709,c:151303,0.0
14710,c:151304,1.0
14711,c:151305,0.0
14712,c:151307,0.0
14713,c:151308,0.0
14714,c:151309,0.0
14715,c:15131,0.0
14716,c:151311,0.0
14717,c:151312,1.0
14718,c:151313,0.0
